date,i,symbol,Open,High,Low,Adj Close,Volume,Open Interest,option_type,strike,expiry,nifty,niftyHigh,niftyLow,signal,ATR,renko_uptrend,renko_brick_num,renko_brick_diff,unique_brick_id,renko_brick_volume,renko_brick_volume_osc,renko_static_candles,renko_brick_high,renko_brick_low,trade_price,limit1,limit2,sl1,sl2,bnh_returns,cum_bnh_returns,bnh_ln_returns,cum_bnh_ln_returns,position,position_change,strategy_returns,cum_strategy_returns,strategy_ln_returns,cum_strategy_ln_returns,trade_num,return,cum_return,sum_return,prev_peak_cum_return,drawdown_from_prev_peak,prev_peak_sum_return,drawdown_from_prev_peak_sum
2023-03-08 11:01:00+05:30,79722,NIFTYWEEKLYOPTIONCall,289.71,294.45,291.05,294.45,2500.0,1264700,CE,17400,2023-03-09,17693.0,17693.0,17687.3,,7.603914652210796,True,4.0,0.0,2023-03-08 10:21:00+05:304.0,277750.0,2.667969054232976,39.0,310.0,300.0,,294.4,,,,0.01549825687756723,0.1651485148514804,-0.0228294707749956,0.13746917393151908,0.0,-1.0,0.0,31040.2789969872,-0.0,51.9003546042917,3957.0,0.0,35019.999107145355,17.44643770513136,40358.61842977809,-5338.619322632738,17.58542307227646,-0.13898536714510001
2023-03-08 11:03:00+05:30,79724,NIFTYWEEKLYOPTIONCall,294.4,295.2,290.0,294.9,6550.0,1264650,CE,17400,2023-03-09,17696.8,17697.95,17693.45,,7.551068671735997,True,4.0,0.0,2023-03-08 10:21:00+05:304.0,277750.0,2.667969054232976,41.0,310.0,300.0,,-324.0,,-290.0,,0.0016983695652172948,0.16792079207920274,0.0006795786873839003,0.15352813813930397,1.0,1.0,0.0016983695652172948,31092.998560501102,0.0006795786873839003,51.90103418297908,3958.0,-0.015930706521739123,34462.08984827134,17.43050699860962,40358.61842977809,-5896.528581506755,17.58542307227646,-0.1549160736668398
2023-03-08 11:05:00+05:30,79726,NIFTYWEEKLYOPTIONCall,289.71,291.65,283.1,283.1,9950.0,1259050,CE,17400,2023-03-09,17686.5,17691.9,17686.5,,7.553406306279847,False,-1.0,0.0,2023-03-08 11:05:00+05:30-1.0,67100.0,0.6445390586463824,0.0,300.0,290.0,,,,-284.1,,-0.022815919367643378,0.12118811881187641,-0.01775589317429436,0.13746917393151892,0.0,-1.0,-0.0,30545.76949122677,-0.0,51.90273111194559,3959.0,-0.0,34462.08984827134,17.43050699860962,40358.61842977809,-5896.528581506755,17.58542307227646,-0.1549160736668398
2023-03-08 11:07:00+05:30,79728,NIFTYWEEKLYOPTIONCall,283.1,292.7,287.0,292.7,7200.0,1259050,CE,17400,2023-03-09,17697.0,17697.0,17689.95,,7.539839333263947,False,-1.0,0.0,2023-03-08 11:05:00+05:30-1.0,67100.0,0.6445390586463824,1.0,300.0,290.0,,252.0,,302.7,,0.03391027905333788,0.15920792079207402,0.0,0.11438894340243679,-1.0,-1.0,-0.03391027905333788,29509.92001360128,-0.0,51.90273111194559,3960.0,-0.007718120805368934,34196.0995574961,17.42278887780425,40358.61842977809,-6162.518872281995,17.58542307227646,-0.16263419447220784
2023-03-08 11:35:00+05:30,79756,NIFTYWEEKLYOPTIONCall,285.28499999999997,293.95,285.2,286.25,22600.0,1237400,CE,17400,2023-03-09,17690.8,17694.6,17689.85,,6.73413337247501,False,-2.0,0.0,2023-03-08 11:14:00+05:30-2.0,189450.0,1.8197902333913134,20.0,290.0,280.0,,-294.0,,,,0.002331002331002363,0.13247524752474682,0.03671758293516265,0.1220774318863167,0.0,1.0,0.0,30175.191122453398,0.0,51.93176020639688,3961.0,-0.0,34196.0995574961,17.42278887780425,40358.61842977809,-6162.518872281995,17.58542307227646,-0.16263419447220784
2023-03-08 12:17:00+05:30,79798,NIFTYWEEKLYOPTIONCall,264.0,262.5,258.4,258.4,12500.0,1251150,CE,17400,2023-03-09,17662.0,17663.3,17660.55,,6.191622665890993,False,-5.0,0.0,2023-03-08 11:57:00+05:30-5.0,417150.0,4.006996547158545,19.0,260.0,250.0,,236.0,,268.4,,-0.02121212121212135,0.023366336633658058,0.018349138668196617,0.044537854430898804,-1.0,-1.0,0.02121212121212135,30815.292146263022,-0.018349138668196617,51.91341106772868,3962.0,-0.02374999999999993,33383.91844300557,17.39903887780425,40358.61842977809,-6974.699986772524,17.58542307227646,-0.18638419447220755
2023-03-08 12:39:00+05:30,79820,NIFTYWEEKLYOPTIONCall,270.27,270.0,265.35,266.6,6500.0,1227500,CE,17400,2023-03-09,17669.5,17673.8,17668.55,,5.798516590163737,True,1.0,0.0,2023-03-08 12:38:00+05:301.0,125200.0,1.2026272748513722,0.0,270.0,260.0,,,,275.9,,-0.013579013579013477,0.055841584158410784,0.01648921938111064,0.06801021061604097,0.0,1.0,-0.0,29393.48670616186,0.0,51.90642793092466,3963.0,0.0,33383.91844300557,17.39903887780425,40358.61842977809,-6974.699986772524,17.58542307227646,-0.18638419447220755
2023-03-08 12:55:00+05:30,79836,NIFTYWEEKLYOPTIONCall,276.17589999999996,277.0,271.4,275.8,6550.0,1228000,CE,17400,2023-03-09,17678.0,17678.95,17674.3,,5.513257718562037,True,1.0,0.0,2023-03-08 12:38:00+05:301.0,125200.0,1.2026272748513722,16.0,270.0,260.0,,-294.0,,-265.8,,-0.001361089074028321,0.09227722772276703,0.007909875168253604,0.08962673284090628,1.0,1.0,-0.001361089074028321,29353.478191469432,0.007909875168253604,51.91433780609291,3964.0,0.06453894058098497,35538.54571069973,17.463577818385236,40358.61842977809,-4820.0727190783655,17.58542307227646,-0.12184525389122314
2023-03-08 13:47:00+05:30,79888,NIFTYWEEKLYOPTIONCall,294.0,292.55,288.0,291.0,4200.0,1194250,CE,17400,2023-03-09,17685.8,17688.7,17684.35,,4.75850217935822,True,3.0,0.0,2023-03-08 13:46:00+05:303.0,50600.0,0.4860458475038293,0.0,290.0,280.0,,276.0,,,,-0.010204081632653073,0.15247524752474617,0.029162622227809624,0.1521685186232635,0.0,-1.0,-0.0,31290.575737099378,0.0,51.94771696964747,3965.0,0.0,35538.54571069973,17.463577818385236,40358.61842977809,-4820.0727190783655,17.58542307227646,-0.12184525389122314
2023-03-08 14:13:00+05:30,79914,NIFTYWEEKLYOPTIONCall,306.0,315.15,310.85,314.0,12450.0,1112250,CE,17400,2023-03-09,17708.35,17708.9,17703.8,,5.006008817706249,True,6.0,0.0,2023-03-08 14:10:00+05:306.0,319800.0,3.0718866014174826,2.0,320.0,310.0,,-348.0,,-304.0,,0.02614379084967311,0.24356435643563668,-0.007326040092072898,0.19217385323696257,1.0,1.0,0.02614379084967311,32108.65614852681,-0.007326040092072898,51.9403909295554,3966.0,-0.020588235294117685,34806.84918136179,17.44298958309112,40358.61842977809,-5551.769248416305,17.58542307227646,-0.14243348918533982
2023-03-08 14:39:00+05:30,79940,NIFTYWEEKLYOPTIONCall,299.7,305.2,300.0,300.15,12550.0,1106250,CE,17400,2023-03-09,17698.35,17704.5,17696.85,,4.9661511155697005,True,6.0,0.0,2023-03-08 14:10:00+05:306.0,319800.0,3.0718866014174826,28.0,320.0,310.0,,300.1,,,,0.0015015015015014122,0.1887128712871209,-0.013258397729085547,0.17137072560719863,0.0,-1.0,0.0,30646.337413100253,-0.0,51.93284619965471,3967.0,0.0,34806.84918136179,17.44298958309112,40358.61842977809,-5551.769248416305,17.58542307227646,-0.14243348918533982
2023-03-08 14:42:00+05:30,79943,NIFTYWEEKLYOPTIONCall,305.0,311.9,300.85,311.25,2800.0,1104650,CE,17400,2023-03-09,17710.0,17711.7,17700.3,,5.043306367748007,True,6.0,0.0,2023-03-08 14:10:00+05:306.0,319800.0,3.0718866014174826,31.0,320.0,310.0,,-334.0,,-301.25,,0.020491803278688492,0.23267326732672444,0.0,0.1889005278919926,1.0,1.0,0.020491803278688492,31274.356622385094,0.0,51.93284619965471,3968.0,0.1540983606557377,40170.6816781618,17.597087943746857,40358.61842977809,-187.93675161628926,17.597087943746857,0.0
2023-03-08 15:20:00+05:30,79981,NIFTYWEEKLYOPTIONCall,352.0,355.65,352.0,355.3,8200.0,1043950,CE,17400,2023-03-09,17760.45,17763.5,17756.15,0.0,4.9656849599366515,True,9.0,0.0,2023-03-08 15:08:00+05:309.0,202300.0,1.9432228250993018,11.0,350.0,340.0,,,,,,0.009943181818181879,0.40792079207919807,0.0028449521322313448,0.33221992688267793,0.0,-1.0,0.0,35369.041866922256,0.0,52.07332064651315,3969.0,-0.0,40170.6816781618,17.597087943746857,40358.61842977809,-187.93675161628926,17.597087943746857,0.0
2023-03-09 09:23:00+05:30,79999,NIFTYWEEKLYOPTIONCall,193.9059,200.0,190.0,191.75,14150.0,563700,CE,17600,2023-03-16,17729.4,17739.7,17727.5,,9.959993056022398,False,-1.0,0.0,2023-03-09 09:21:00+05:30-1.0,79750.0,0.08252778826136184,1.0,210.0,200.0,,162.0,,201.75,,-0.011376136569336004,-0.240792079207926,-0.016591870482255116,-0.2640382588740379,-1.0,-1.0,0.011376136569336004,35771.4162936635,0.016591870482255116,52.089912516995405,3970.0,0.1439146513850275,45951.975242424756,17.741002595131885,45951.975242424756,0.0,17.741002595131885,0.0
2023-03-09 10:00:00+05:30,80036,NIFTYWEEKLYOPTIONCall,166.0,164.15,160.2,162.45,23300.0,627650,CE,17600,2023-03-16,17690.6,17694.15,17688.6,,5.221299190098992,False,-4.0,0.0,2023-03-09 09:59:00+05:30-4.0,84750.0,0.08770194426520898,0.0,180.0,170.0,,-184.0,,,,-0.02409638554216864,-0.3584158415841624,-0.02381064869371856,-0.41942346035887507,0.0,1.0,-0.0,40933.55878234851,-0.0,52.22148706978653,3971.0,-0.0,45951.975242424756,17.741002595131885,45951.975242424756,0.0,17.741002595131885,0.0
2023-03-09 10:30:00+05:30,80066,NIFTYWEEKLYOPTIONCall,164.0,165.75,160.55,161.0,25550.0,718450,CE,17600,2023-03-16,17692.95,17704.7,17692.35,,4.27857873807241,False,-6.0,0.0,2023-03-09 10:12:00+05:30-6.0,974100.0,1.0080290726694994,17.0,160.0,150.0,,136.0,,170.0,,-0.02103658536585362,-0.36415841584158815,-0.0012187691941293434,-0.4315448208912198,-1.0,-1.0,0.02103658536585362,41794.682122586935,0.0012187691941293434,52.22270583898066,3972.0,-0.03762195121951212,44223.1346494628,17.70338064391237,45951.975242424756,-1728.8405929619548,17.741002595131885,-0.037621951219513505
2023-03-09 11:07:00+05:30,80103,NIFTYWEEKLYOPTIONCall,170.17,170.95,169.4,169.55,15850.0,683500,CE,17600,2023-03-16,17699.65,17701.0,17699.4,,3.5085706668628536,False,-6.0,0.0,2023-03-09 10:12:00+05:30-6.0,974100.0,1.0080290726694994,54.0,160.0,150.0,,-169.6,,,,-0.0018804724687077057,-0.3273267326732715,0.012833957980086394,-0.3946133113320731,0.0,1.0,-0.0,39255.37820518841,0.0,52.19860828740161,3973.0,-0.0,44223.1346494628,17.70338064391237,45951.975242424756,-1728.8405929619548,17.741002595131885,-0.037621951219513505
2023-03-09 11:09:00+05:30,80105,NIFTYWEEKLYOPTIONCall,169.6,170.45,168.75,170.3,12350.0,691300,CE,17600,2023-03-16,17700.25,17700.5,17698.1,0.0,3.4652260411248434,True,1.0,0.0,2023-03-09 11:09:00+05:301.0,365050.0,0.3777651298408795,0.0,170.0,160.0,,,,,,0.0026533018867924696,-0.3265346534653507,-0.0014729712487901987,-0.3979685253576156,-1.0,-1.0,-0.0026533018867924696,39151.21918282795,0.0014729712487901987,52.2000812586504,3974.0,-0.0026533018867925533,44105.79466955561,17.70072734202558,45951.975242424756,-1846.180572869147,17.741002595131885,-0.04027525310630509
2023-03-09 11:10:00+05:30,80106,NIFTYWEEKLYOPTIONCall,170.05,170.75,169.15,169.15,19550.0,691300,CE,17600,2023-03-16,17698.95,17701.4,17698.55,,3.4380023690421706,True,1.0,0.0,2023-03-09 11:09:00+05:301.0,365050.0,0.3777651298408795,0.0,170.0,160.0,,,,175.9,,-0.0005880623346076197,-0.3269306930693112,0.002649788095401782,-0.39531873726221384,0.0,1.0,-0.0,39151.21918282795,0.0,52.2000812586504,3975.0,0.0,44105.79466955561,17.70072734202558,45951.975242424756,-1846.180572869147,17.741002595131885,-0.04027525310630509
2023-03-09 11:16:00+05:30,80112,NIFTYWEEKLYOPTIONCall,176.0759,179.1,174.85,174.85,41300.0,685900,CE,17600,2023-03-16,17702.1,17708.3,17702.1,,3.424094060124405,True,1.0,0.0,2023-03-09 11:09:00+05:301.0,365050.0,0.3777651298408795,6.0,170.0,160.0,,-194.0,,-164.85,,-0.00951805442993614,-0.3093069306930736,0.006129178153082006,-0.36049609663882237,1.0,1.0,-0.00951805442993614,38778.566229593,0.006129178153082006,52.20621043680348,3976.0,-0.09220966639954695,40038.72184712257,17.608517675626032,45951.975242424756,-5913.253395302185,17.741002595131885,-0.13248491950585262
2023-03-09 12:03:00+05:30,80159,NIFTYWEEKLYOPTIONCall,159.84,159.0,156.45,159.0,17300.0,642650,CE,17600,2023-03-16,17683.3,17685.9,17681.75,,3.2031563674358243,False,-1.0,0.0,2023-03-09 12:02:00+05:30-1.0,245000.0,0.2535336441885097,0.0,170.0,160.0,,,,-154.1,,-0.005255255255255276,-0.3702970297029736,-0.005988041844622669,-0.45723793381517464,0.0,-1.0,-0.0,35541.00611317746,-0.0,52.11545664147175,3977.0,-0.0,40038.72184712257,17.608517675626032,45951.975242424756,-5913.253395302185,17.741002595131885,-0.13248491950585262
2023-03-09 12:16:00+05:30,80172,NIFTYWEEKLYOPTIONCall,153.9459,150.75,149.25,149.6,21400.0,673450,CE,17600,2023-03-16,17672.35,17674.5,17671.7,,3.0709877634426923,False,-2.0,-1.0,2023-03-09 12:16:00+05:30-2.0,302650.0,0.3131916629128672,0.0,160.0,150.0,,112.0,,159.6,,-0.027255678780662485,-0.4069306930693102,-0.005209669572218984,-0.49481000672293163,-1.0,-1.0,0.027255678780662485,36509.727615018564,0.005209669572218984,52.12066631104397,3978.0,0.18153065460009,47307.15876403626,17.79004833022612,47307.15876403626,0.0,17.79004833022612,0.0
2023-03-09 13:39:00+05:30,80255,NIFTYWEEKLYOPTIONCall,126.0,125.2,123.25,124.0,58550.0,1017750,CE,17600,2023-03-16,17635.7,17639.65,17634.55,,2.9126808548525043,False,-4.0,0.0,2023-03-09 13:38:00+05:30-4.0,450450.0,0.46613971438658863,0.0,140.0,130.0,,-144.0,,,,-0.01309523809523816,-0.5075247524752505,-0.02507968439702343,-0.69512934176394,0.0,1.0,-0.0,42515.23429389533,-0.0,52.29590596168795,3979.0,0.0,47307.15876403626,17.79004833022612,47307.15876403626,0.0,17.79004833022612,0.0
2023-03-10 09:39:00+05:30,80391,NIFTYWEEKLYOPTIONCall,143.95589999999999,144.9,141.3,142.8,204100.0,1294250,CE,17300,2023-03-16,17347.2,17351.95,17345.7,,7.7931477735441295,False,-1.0,0.0,2023-03-10 09:36:00+05:30-1.0,1019900.0,0.9410203527815467,2.0,160.0,150.0,,112.0,,152.8,,-0.02088070027001321,-0.4417821782178257,-0.009293567904344496,-0.5619042460435258,-1.0,-1.0,0.02088070027001321,43403.00303879581,0.009293567904344496,52.305199529592294,3980.0,-0.11256294462401321,41982.01310881603,17.677485385602107,47307.15876403626,-5325.145655220236,17.79004833022612,-0.11256294462401328
2023-03-10 10:02:00+05:30,80414,NIFTYWEEKLYOPTIONCall,160.15999999999997,159.35,152.0,153.9,275300.0,1998650,CE,17300,2023-03-16,17375.4,17384.95,17373.8,,6.525583902983151,False,-2.0,0.0,2023-03-10 09:41:00+05:30-2.0,5460350.0,5.038043419267299,20.0,150.0,140.0,,-154.0,,,,-0.038773726273726106,-0.3902970297029744,0.037598652781412986,-0.4552379331485082,0.0,1.0,-0.0,37708.159581983935,0.0,52.2361318694787,3981.0,-0.0,41982.01310881603,17.677485385602107,47307.15876403626,-5325.145655220236,17.79004833022612,-0.11256294462401328
2023-03-10 10:04:00+05:30,80416,NIFTYWEEKLYOPTIONCall,154.0,159.3,155.0,159.3,108100.0,1998650,CE,17300,2023-03-16,17379.95,17380.65,17377.3,,6.402358187157054,False,-2.0,0.0,2023-03-10 09:41:00+05:30-2.0,5460350.0,5.038043419267299,22.0,150.0,140.0,,116.0,,160.0,,0.03116883116883118,-0.3710891089108953,0.00032472804311980047,-0.4944586463017893,-1.0,-1.0,-0.03116883116883118,36532.80915345457,-0.00032472804311980047,52.23580714143558,3982.0,-0.03999999999999979,40302.692584463395,17.63748538560211,47307.15876403626,-7004.466179572868,17.79004833022612,-0.15256294462401243
2023-03-10 10:09:00+05:30,80421,NIFTYWEEKLYOPTIONCall,160.15999999999997,166.3,163.0,165.65,167050.0,2153800,CE,17300,2023-03-16,17393.35,17394.55,17391.65,,6.164330919492695,True,1.0,0.0,2023-03-10 10:08:00+05:301.0,1497600.0,1.3817747625508818,0.0,160.0,150.0,,,,165.9,,0.0349025974025976,-0.343564356435648,0.006640380223169111,-0.45523793314850836,0.0,1.0,0.0,36208.5618944817,0.0,52.20322680850546,3983.0,0.0,40302.692584463395,17.63748538560211,47307.15876403626,-7004.466179572868,17.79004833022612,-0.15256294462401243
2023-03-10 10:11:00+05:30,80423,NIFTYWEEKLYOPTIONCall,166.0659,169.55,165.8,166.0,177850.0,2248900,CE,17300,2023-03-16,17396.35,17400.15,17395.55,,6.042296162360128,True,1.0,0.0,2023-03-10 10:08:00+05:301.0,1497600.0,1.3817747625508818,2.0,160.0,150.0,,-198.0,,-156.0,,0.0032161930896108526,-0.3401980198019846,0.0019040684635104762,-0.41902655118593624,1.0,1.0,0.0032161930896108526,36325.01883722457,0.0019040684635104762,52.20513087696897,3984.0,0.06086589721309421,42755.81299461749,17.698351282815203,47307.15876403626,-4551.345769418775,17.79004833022612,-0.09169704741091778
2023-03-10 10:23:00+05:30,80435,NIFTYWEEKLYOPTIONCall,176.17364999999998,181.6,176.8,180.0,103150.0,2496850,CE,17300,2023-03-16,17408.0,17411.25,17408.0,,6.174217678288393,True,3.0,0.0,2023-03-10 10:20:00+05:303.0,6240200.0,5.757579375848032,2.0,180.0,170.0,,166.0,,,,0.025408737345227417,-0.2845544554455497,-0.05803289419919956,-0.35994109236694144,0.0,-1.0,0.0,38412.48936688238,-0.0,52.32224922998717,3985.0,-0.0,42755.81299461749,17.698351282815203,47307.15876403626,-4551.345769418775,17.79004833022612,-0.09169704741091778
2023-03-10 11:02:00+05:30,80474,NIFTYWEEKLYOPTIONCall,166.0,168.7,164.0,167.8,87650.0,2573250,CE,17300,2023-03-16,17399.1,17399.45,17396.35,,5.648948542522387,True,3.0,0.0,2023-03-10 10:20:00+05:303.0,6240200.0,5.757579375848032,41.0,180.0,170.0,,-194.0,,-160.0,,0.009638554216867545,-0.33623762376238175,-0.04993695328593863,-0.41942346035887645,1.0,1.0,0.009638554216867545,38782.73986680414,-0.04993695328593863,52.272312276701236,3986.0,0.1686746987951807,49967.80554792646,17.867025981610382,49967.80554792646,0.0,17.867025981610382,0.0
2023-03-10 11:23:00+05:30,80495,NIFTYWEEKLYOPTIONCall,194.0,194.55,190.7,193.0,204650.0,2622200,CE,17300,2023-03-16,17431.1,17434.8,17429.4,,5.586806718698615,True,4.0,0.0,2023-03-10 11:22:00+05:304.0,2340500.0,2.159484396200814,0.0,190.0,180.0,,176.0,,,,-0.006958762886597913,-0.23702970297030268,0.0388908706500848,-0.26355308965209145,0.0,-1.0,-0.0,44891.87311551315,0.0,52.389291776757936,3987.0,-0.0,49967.80554792646,17.867025981610382,49967.80554792646,0.0,17.867025981610382,0.0
2023-03-10 11:35:00+05:30,80507,NIFTYWEEKLYOPTIONCall,176.0,181.95,177.3,177.45,51150.0,2555800,CE,17300,2023-03-16,17417.3,17422.4,17416.6,,5.373367491507086,True,4.0,0.0,2023-03-10 11:22:00+05:304.0,2340500.0,2.159484396200814,12.0,190.0,180.0,,-204.0,,-170.0,,0.007386363636363802,-0.29782178217822275,-0.011861195257464189,-0.360927253677268,1.0,1.0,0.007386363636363802,45223.46820102548,-0.011861195257464189,52.37743058150047,3988.0,-0.03505681818181811,48216.058217070175,17.831969163428564,49967.80554792646,-1751.747330856284,17.867025981610382,-0.03505681818181827
2023-03-10 11:39:00+05:30,80511,NIFTYWEEKLYOPTIONCall,169.83,174.65,170.7,174.4,60050.0,2543000,CE,17300,2023-03-16,17408.75,17409.4,17403.8,,5.37653052293195,True,4.0,0.0,2023-03-10 11:22:00+05:304.0,2340500.0,2.159484396200814,16.0,190.0,180.0,,174.4,,,,0.026909262203379747,-0.30930693069307436,-0.03027371068399648,-0.3966133119987415,0.0,-1.0,0.0,43318.071825043175,-0.0,52.372018233862995,3989.0,0.0,48216.058217070175,17.831969163428564,49967.80554792646,-1751.747330856284,17.867025981610382,-0.03505681818181827
2023-03-10 11:41:00+05:30,80513,NIFTYWEEKLYOPTIONCall,174.4,176.7,174.4,174.4,33700.0,2528550,CE,17300,2023-03-16,17411.75,17414.65,17411.55,,5.3055007342976275,True,4.0,0.0,2023-03-10 11:22:00+05:304.0,2340500.0,2.159484396200814,18.0,190.0,180.0,,-204.0,,-170.0,,-0.002293577981651418,-0.31089108910891594,0.0,-0.3700597372405406,1.0,1.0,-0.002293577981651418,43218.71615571968,0.0,52.372018233862995,3990.0,-0.026204128440366934,46952.57223053342,17.805765034988198,49967.80554792646,-3015.2333173930383,17.867025981610382,-0.061260946622184065
2023-03-10 11:46:00+05:30,80518,NIFTYWEEKLYOPTIONCall,169.83,173.3,170.0,172.4,23050.0,2573400,CE,17300,2023-03-16,17407.5,17409.45,17405.05,,5.143881191504879,True,4.0,0.0,2023-03-10 11:22:00+05:304.0,2340500.0,2.159484396200814,23.0,190.0,180.0,,172.4,,,,0.016604840134251786,-0.3162376237623814,-0.013568253067854528,-0.3966133119987417,0.0,-1.0,0.0,42182.933303022255,-0.0,52.35903291217265,3991.0,0.0,46952.57223053342,17.805765034988198,49967.80554792646,-3015.2333173930383,17.867025981610382,-0.061260946622184065
2023-03-10 11:48:00+05:30,80520,NIFTYWEEKLYOPTIONCall,172.4,176.0,171.2,174.5,29300.0,2579500,CE,17300,2023-03-16,17410.0,17412.55,17407.7,,5.09998334415215,True,4.0,0.0,2023-03-10 11:22:00+05:304.0,2340500.0,2.159484396200814,25.0,190.0,180.0,,-204.0,,-170.0,,0.014211136890951215,-0.3075247524752528,-0.0014490656064086581,-0.38159389048582737,1.0,1.0,0.014211136890951215,42782.41495379026,-0.0014490656064086581,52.35758384656624,3992.0,-0.014907192575405992,46252.626287189625,17.79085784241279,49967.80554792646,-3715.1792607368334,17.867025981610382,-0.07616813919759124
2023-03-10 12:02:00+05:30,80534,NIFTYWEEKLYOPTIONCall,169.83,168.95,166.3,168.5,65150.0,2572200,CE,17300,2023-03-16,17399.85,17400.9,17397.2,,4.801744809422105,False,-1.0,0.0,2023-03-10 12:01:00+05:30-1.0,1076900.0,0.9936119402985074,0.0,180.0,170.0,,,,-164.1,,-0.005476064299593797,-0.33108910891089605,-0.021091436699080385,-0.3966133119987417,0.0,-1.0,-0.0,41554.08928568602,-0.0,52.363655861752406,3993.0,-0.0,46252.626287189625,17.79085784241279,49967.80554792646,-3715.1792607368334,17.867025981610382,-0.07616813919759124
2023-03-10 12:06:00+05:30,80538,NIFTYWEEKLYOPTIONCall,163.9359,168.55,165.7,167.9,80000.0,2587200,CE,17300,2023-03-16,17403.55,17403.75,17399.25,,4.756111420523493,False,-1.0,0.0,2023-03-10 12:01:00+05:30-1.0,1076900.0,0.9936119402985074,4.0,180.0,170.0,,132.0,,177.9,,0.028450754227719477,-0.33227722772277735,-0.011005131303510204,-0.4319357509529585,-1.0,-1.0,-0.028450754227719477,40371.815653508034,0.011005131303510204,52.37466099305592,3994.0,-0.05817761698322326,43561.70053296836,17.73268022542957,49967.80554792646,-6406.105014958099,17.867025981610382,-0.13434575618081368
2023-03-10 12:44:00+05:30,80576,NIFTYWEEKLYOPTIONCall,173.4733,170.85,168.25,170.0,102050.0,2614550,CE,17300,2023-03-16,17403.85,17405.85,17401.3,,4.431265453760923,False,-2.0,0.0,2023-03-10 12:17:00+05:30-2.0,3292250.0,3.0376255088195383,26.0,170.0,160.0,,-174.0,,,,-0.019157415002769795,-0.32613861386139087,0.058293696107454315,-0.375387551660776,0.0,1.0,-0.0,38673.56737693938,0.0,52.376406489871194,3995.0,0.0,43561.70053296836,17.73268022542957,49967.80554792646,-6406.105014958099,17.867025981610382,-0.13434575618081368
2023-03-10 12:46:00+05:30,80578,NIFTYWEEKLYOPTIONCall,174.0,172.7,168.6,170.0,44650.0,2614550,CE,17300,2023-03-16,17405.55,17409.4,17403.95,,4.44507230593757,False,-2.0,0.0,2023-03-10 12:17:00+05:30-2.0,3292250.0,3.0376255088195383,28.0,170.0,160.0,,136.0,,180.0,,-0.02298850574712641,-0.3267326732673316,0.02237489826761421,-0.3723559495008909,-1.0,-1.0,0.02298850574712641,39562.637891351784,-0.02237489826761421,52.35403159160358,3996.0,-0.03551724137931022,42014.473583004314,17.69716298405026,49967.80554792646,-7953.331964922145,17.867025981610382,-0.16986299756012357
2023-03-10 13:01:00+05:30,80593,NIFTYWEEKLYOPTIONCall,180.17999999999998,177.85,174.35,174.4,55800.0,2635850,CE,17300,2023-03-16,17411.5,17414.0,17410.0,,4.288956885994606,False,-2.0,0.0,2023-03-10 12:17:00+05:30-2.0,3292250.0,3.0376255088195383,43.0,170.0,160.0,,-174.4,,,,-0.035964035964035856,-0.3120792079207969,0.011330459171448674,-0.33745489749212604,0.0,1.0,-0.0,37260.31308201465,0.0,52.330460998766256,3997.0,-0.0,42014.473583004314,17.69716298405026,49967.80554792646,-7953.331964922145,17.867025981610382,-0.16986299756012357
2023-03-10 13:03:00+05:30,80595,NIFTYWEEKLYOPTIONCall,174.4,181.75,177.6,179.3,97900.0,2604200,CE,17300,2023-03-16,17419.3,17419.3,17413.15,,4.302319501352989,False,-2.0,0.0,2023-03-10 12:17:00+05:30-2.0,3292250.0,3.0376255088195383,45.0,170.0,160.0,,136.0,,180.0,,0.03268348623853212,-0.28673267326733154,0.00402183822782019,-0.37005973724054037,-1.0,-1.0,-0.03268348623853212,36042.48346866899,-0.00402183822782019,52.326439160538435,3998.0,-0.03314220183486223,40621.98827732906,17.664020782215395,49967.80554792646,-9345.8172705974,17.867025981610382,-0.20300519939498685
2023-03-10 13:05:00+05:30,80597,NIFTYWEEKLYOPTIONCall,180.17999999999998,185.8,181.5,181.6,131850.0,2577100,CE,17300,2023-03-16,17423.3,17424.6,17420.65,,4.29953818158535,True,1.0,0.0,2023-03-10 13:04:00+05:301.0,1611250.0,1.4866350067842604,0.0,180.0,170.0,,,,185.9,,0.010101010101010166,-0.2792079207920841,0.0004440990413833814,-0.3374548974921258,0.0,1.0,0.0,36026.47303736697,0.0,52.2942784198314,3999.0,0.0,40621.98827732906,17.664020782215395,49967.80554792646,-9345.8172705974,17.867025981610382,-0.20300519939498685
2023-03-10 13:08:00+05:30,80600,NIFTYWEEKLYOPTIONCall,186.08589999999998,182.2,177.1,180.1,65250.0,2563500,CE,17300,2023-03-16,17418.45,17422.3,17415.4,,4.291072389491949,True,1.0,0.0,2023-03-10 13:04:00+05:301.0,1611250.0,1.4866350067842604,3.0,180.0,170.0,,-218.0,,-170.1,,-0.03163001603023119,-0.28633663366337136,0.021927020439039217,-0.305202853654938,1.0,1.0,-0.03163001603023119,34886.92348766633,0.021927020439039217,52.31620544027044,4000.0,-0.1410418521768709,34892.44676973525,17.522978930038523,49967.80554792646,-15075.358778191207,17.867025981610382,-0.34404705157185944
